id,lanes,count_ffs,median,pct75,pct95,count_cap,cap90,cap95,cap975,cap99
817125,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
764754,6,89457,73.22320000000003,75.37360000000002,78.9576,281631,9342.048,9653.856,9921.12,10277.472
1041310,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1218847,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
768646,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716720,6,103410,69.88400000000004,70.80560000000003,72.64880000000001,270636,9167.616,9480.96,9689.856,9898.752
763621,4,71053,68.05680000000001,68.9784,70.51439999999998,192059,7472.736,7773.792,8031.84,8246.88
501010084,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1086710,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1100750,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716137,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1116413,4,356630,66.50320000000002,68.14160000000004,69.37040000000006,611076,5392.992,5835.36,6314.592,6720.096
1201203,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
601416,3,214456,67.304,67.816,68.84,359200,4428.192,4821.408,5067.168,5337.504
425326,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1123086,4,306302,68.508,69.35279999999999,70.1976,379796,4380.576,4700.064,4945.824,5216.16
759272,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
718414,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
812775,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1211847,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
403279,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
404268,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1212692,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
500014032,2,271658,66.96719999999999,67.5816,68.60560000000001,533581,3311.616,3495.936,3655.68,3827.712
1212649,4,136198,68.19439999999997,69.26959999999998,70.34479999999998,361948,6511.68,6995.52,7272.0,7548.48
3070051,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
717176,4,103020,64.45600000000017,67.52799999999999,71.62399999999977,122160,5039.04,5564.352,5868.48,6200.256
828597,4,19586,68.1216,69.792,71.74080000000001,24621,4479.36,4823.424,5044.608,5236.300799999983
1202832,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1211220,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
318566,4,105208,66.53040000000001,68.33520000000001,71.04240000000001,233861,6370.56,6693.12,7080.192,7499.52
402387,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1201469,5,355854,70.72080000000001,71.48880000000001,72.564,643434,6887.424,7919.616,8546.304,9172.992
601324,3,65187,65.8664,67.8376,70.1672,66613,2569.92,2787.648,2953.536,3180.3878400000485
501015122,2,134220,66.97200000000001,67.79119999999996,68.61039999999991,165427,2202.24,2386.56,2555.52,2755.2
1210465,4,388994,64.1056,67.3312,71.4528,486030,4696.992,5296.032,5815.2,6334.368
1216579,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
775951,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1212361,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
717020,4,126780,67.83200000000004,68.65119999999999,70.2895999999999,327120,5897.664,6158.784,6367.68,6576.576
1006010,3,4564,68.0872,68.0872,68.0872,4564,0.0,0.0,0.0,0.0
801503,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1205330,4,306443,67.38400000000001,68.6128,70.25119999999995,643320,5289.12,5534.88,5756.064,5952.672
407953,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716592,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
769090,4,116489,66.848,68.896,71.456,228667,5616.48,5903.712,6138.72,6373.728
414707,4,273721,68.6352,69.2496,70.17119999999998,307248,4095.36,4572.288,4841.856,5090.688
3075083,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1113573,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1210841,4,417022,67.2744000000001,68.50320000000004,70.55119999999991,574391,4904.256,5283.648,5604.672,6013.248
418366,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
410765,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
401609,3,316686,66.2224,67.04160000000007,68.6800000000002,598623,4651.2,4835.52,4982.976,5148.864
402255,3,95000,67.11279999999998,68.34159999999999,69.98000000000002,196236,4559.52,4743.84,4905.12,5043.36
402543,4,280,69.0,69.0,69.0,280,0.0,0.0,0.0,0.0
1096610,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
763761,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
717159,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
767847,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1003210,2,217952,68.60960000000001,70.45280000000004,72.50080000000007,371932,2661.864,2822.616,2964.456,3106.296
400147,3,200742,67.2088,68.43759999999999,70.48559999999998,444360,5092.416,5393.472,5651.52,5952.576
407949,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
811837,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
812651,3,488616,67.3744,68.296,69.83200000000002,569980,3246.816,3676.896,3999.456,4322.016
773630,4,151793,66.6576,68.9648,71.60159999999999,159196,3475.296,3966.816,4384.608,4876.128
1220750,2,253858,66.68800000000002,67.91680000000007,69.45280000000012,266445,1654.272,1967.616,2253.312,2520.576
716423,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
602411,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
717801,5,147434,71.70320000000011,72.11280000000009,73.7512,399382,7823.04,8093.376,8296.128,8498.88
773024,4,92746,68.42320000000001,70.11280000000001,71.80239999999999,281121,5964.672,6195.84,6427.008,6724.224
1024210,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
822391,2,286726,67.024,68.048,70.608,617304,3193.92,3387.456,3559.488,3710.016
402685,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716802,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
761428,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
401646,4,280,69.0,69.0,69.0,280,0.0,0.0,0.0,0.0
1126395,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
313852,4,167124,67.6128,68.43199999999999,69.6608,287254,6072.768,6748.608,7154.112,7627.2
412786,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1044210,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
602254,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716455,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
801535,3,242082,66.93680000000002,68.5496,71.05839999999995,574889,4852.224,5036.544,5184.0,5368.32
10117910,3,378583,65.6232,67.5496,70.0264,444393,3279.36,3709.44,4016.64,4323.84
402598,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1212504,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10125110,2,359279,64.8024,67.45200000000001,70.76400000000001,424480,2184.48,2433.312,2626.848,2848.032
716207,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
313190,2,294927,65.896,67.944,70.76,547657,2683.2,2815.296,2947.392,3079.488
718297,4,14622,66.16479999999999,71.46399999999998,76.46879999999999,37982,6812.736,7218.24,7488.576,7792.704
501015154,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
501011103,3,47654,67.8048,68.5536,69.552,63722,3391.296,3557.184,3704.64,3870.528
824887,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1202543,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
402289,4,29879,67.05279999999999,67.872,69.30560000000001,62843,5779.392,6037.44,6258.624,6553.536
822607,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1202263,6,190657,69.21919999999999,71.0112,73.1616,338629,8183.04,8574.72,8828.16,9127.68
3423103,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
801548,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1119928,4,180972,68.7368,69.23599999999999,70.068,430719,6938.304,7208.64,7380.672,7577.28
1221008,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
767233,3,4070,67.65119999999999,69.69919999999999,77.07199999999996,10263,4781.088,4977.696,5100.576,5297.184
1208701,3,626744,67.0,67.96,69.56,638093,1780.896,2112.672,2727.072,3329.184
401233,4,184328,68.78,69.1896,70.41839999999996,503028,7186.752,7386.432,7586.112,7745.856
1044610,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
826271,3,437519,67.69440000000002,68.7696,69.84479999999998,595072,3685.632,3980.544,4177.152,4373.76
818195,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
400756,3,17509,67.32480000000001,68.11200000000001,69.8832,33564,4461.6,4830.24,5198.88,5475.36
1023410,3,392,68.0974,68.0974,68.0974,392,0.0,0.0,0.0,0.0
402709,2,181801,66.6584,67.8968,69.548,192926,1861.92,2033.952,2169.12,2316.576
1221094,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
318102,3,233834,67.61999999999999,68.58,70.116,482067,4443.264,4603.776,4749.696,4910.208
765201,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1211360,3,612406,68.02799999999999,68.604,69.756,622389,1842.624,2478.528,2837.952,3142.08
408466,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
769723,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
407439,4,408105,68.78800000000001,69.7096,70.93839999999999,548405,4932.48,5337.984,5632.896,5927.808
409072,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
602907,3,24766,66.83840000000006,68.80960000000003,71.3184,32868,3638.688,4081.056,4425.12,4695.456
1201899,4,100464,66.69359999999999,67.1032,68.74160000000002,235668,6190.08,6398.976,6555.648,6712.32
717443,4,83474,68.436,69.8184,72.1224,191971,5920.224,6156.768,6325.728,6528.48
401392,2,533775,66.2744,67.91280000000003,69.96080000000006,619364,2073.984,2212.224,2332.032,2479.488
718388,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
762359,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
826755,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1213239,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
409674,3,402631,66.4776,67.1432,68.47439999999999,625365,4012.416,4281.984,4468.608,4696.704
737237,3,118656,66.6168,67.2312,68.46000000000001,255143,4567.2,4809.12,5016.48,5223.84
761052,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3007011,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1092810,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
717804,5,49907,71.21519999999998,72.44399999999997,74.28719999999996,151881,8438.784,8683.008,8845.824,9008.64
821808,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
801416,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
501011112,3,36680,67.79199999999999,68.24,69.136,63432,4073.472,4294.656,4478.976,4675.584
10120210,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716268,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
816255,3,156898,67.7392,68.7376,70.7344,376874,4708.8,4900.8,5054.4,5208.0
403313,6,394937,70.0496,70.61280000000001,71.7392,530849,7414.368,8004.192,8446.56,8839.776
400071,3,435002,65.86,68.1,70.33999999999999,568493,4107.36,5075.04,5443.68,5720.16
405838,4,263184,68.692,69.204,70.74,560830,6511.872,6880.512,7120.128,7359.744
763832,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
763743,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
500014041,2,149040,68.352,69.376,70.912,256993,2877.888,3038.4,3165.12,3300.288
1216194,2,204048,67.0296,67.52879999999999,68.5272,210784,1542.432,1874.208,2046.24,2242.848
500014131,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
406793,2,584604,63.643999999999984,66.30640000000001,68.63600000000002,624836,1802.88,2094.72,2294.4,2494.08
416942,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
408134,6,5777,69.47760000000001,70.86,73.16399999999997,13700,9117.216,9332.678399999983,9521.952,9712.416
602324,3,62535,65.61999999999999,67.80239999999999,70.38159999999999,64301,2580.864,2830.464,3020.16,3199.872
601270,2,173875,66.93039999999999,68.0056,69.7976,173875,910.752,1030.56,1131.936,1233.312
761220,4,176278,67.104,69.408,72.48,539567,7151.616,8945.664,10291.2,11076.096
421261,2,291926,67.41279999999999,68.232,69.87040000000002,428124,2899.68,3170.016,3317.472,3489.504
1221262,2,57658,68.04,69.32,71.24,57688,1317.888,1453.056,1594.368,1754.112
809125,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1202585,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1108652,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1210957,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
806616,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
817377,3,9621,68.64719999999998,69.2616,69.876,14988,3611.136,3783.168,3906.048,4028.928
400420,5,181019,71.19920000000003,72.428,73.65679999999998,443171,7829.856,8124.768,8468.832,8763.744
403335,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
400432,5,237202,69.80960000000002,70.7312,72.26719999999999,518666,7977.984,8365.056,8586.24,8862.72
1116049,5,39302,69.98960000000008,71.21840000000002,72.03759999999997,50633,5945.568,6692.064,7272.672,7715.04
716153,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1024710,3,18566,68.1168,68.1168,68.1168,18566,0.0,0.0,0.0,0.0
1208232,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
402341,4,280,69.0,69.0,69.0,280,0.0,0.0,0.0,0.0
615828,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
760765,3,364547,67.324,68.348,69.884,513081,4099.584,4591.104,4812.288,5008.896
1204523,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1220572,1,3828,64.9328,65.1632,66.31519999999999,4086,611.328,1161.216,1391.616,1502.208
3413045,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
413693,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
826215,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
717570,4,195064,67.7168,68.63839999999999,70.17439999999998,449818,6177.6,6570.816,6914.88,7209.792
775401,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716722,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
718260,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
317260,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
715932,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
773870,4,42651,70.15119999999999,70.97039999999997,72.60879999999995,75305,5742.72,6019.2,6157.44,6341.76
769941,4,355508,65.7712,67.9216,70.6864,424195,4426.464,5016.288,5507.808,5950.176
828362,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
403334,5,155922,70.27680000000001,71.4032,72.8112,211661,6215.616,6657.984,6934.464,7210.944
602256,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
811274,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
401066,6,305588,69.07039999999999,70.29920000000001,72.34720000000004,478624,7464.576,8072.832,8570.496,9012.864
311844,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716044,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1217689,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
404563,4,311172,67.924,68.948,69.972,564342,5854.368,6075.552,6272.16,6444.192
1205215,5,47731,70.5744,71.4,72.77600000000001,130912,8249.76,8544.672,8839.584,9208.224
1210254,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1212885,3,90487,67.2328,67.9432,69.364,186041,4639.296,4896.576,5076.672,5256.768
765171,4,128180,68.12400000000001,69.04560000000001,70.58160000000001,231097,5611.68,6049.44,6370.464,6691.488
716867,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
819702,2,162174,68.00640000000004,68.8256,69.43999999999996,338964,3028.128,3174.048,3305.376,3451.296
1209746,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
409958,4,389133,63.393600000000056,68.00160000000001,72.60959999999997,585701,6065.664,6640.128,6944.256,7248.384
1210073,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
317354,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
760196,3,94176,67.54160000000002,69.17999999999998,72.04719999999992,332441,4962.24,5112.768,5241.792,5392.32
404617,4,306446,68.4896,68.89919999999998,70.1279999999999,363734,4289.76,4704.48,5036.256,5506.272
811640,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1120291,4,328414,66.1928,67.5752,69.41839999999998,476857,5334.432,5829.024,6108.576,6366.624
717012,4,52657,67.33759999999997,68.36159999999997,69.79519999999995,178840,6360.672,6564.96,6740.064,6973.536
717596,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
317806,2,92646,68.18960000000001,70.23760000000004,73.5144000000001,121274,2342.592,2514.624,2649.792,2809.536
826958,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
316768,3,94859,67.42799999999998,68.04239999999996,69.0663999999999,136041,3595.776,3875.328,4154.88,4486.348800000116
716749,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10124010,2,413088,67.1128,68.3032,70.8824,413427,1173.408,1394.592,1542.048,1707.936
764706,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
776338,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
763539,4,143057,68.78080000000004,69.6,71.2383999999999,321721,5899.776,6194.688,6440.448,6735.36
1219564,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
403288,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1126520,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
717403,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716719,5,123269,69.47759999999997,70.80879999999996,72.80559999999996,316586,8574.24,8988.96,9265.44,9611.04
400185,3,444082,67.4568,68.276,69.09519999999999,531005,3604.512,4440.096,4759.584,5005.344
417744,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
400128,3,282916,68.06,68.956,70.236,425692,3788.928,4255.872,4698.24,5066.88
776197,3,21409,66.28720000000001,67.22800000000001,69.10960000000001,29686,3655.2,3973.92,4254.24,4500.0
10142110,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1122450,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
811389,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1216591,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
400270,4,304991,68.2128,69.03200000000007,69.85120000000013,449231,6235.68,6653.472,6888.48,7097.376
1212374,2,558750,67.4224,68.1136,69.72640000000001,576720,743.424,1456.128,2242.56,2832.384
1208977,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
826735,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
766029,4,163558,66.3696,67.8032,69.95360000000002,378649,7081.344,7400.832,7720.32,8039.808
1201517,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1211247,4,577532,69.924,70.69200000000001,71.84400000000001,577535,1605.024,2035.104,2502.048,2846.112
1204083,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
717189,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
775553,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10134010,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
827014,4,214888,67.89120000000001,69.5808,71.2704,278389,4605.12,4979.52,5229.12,5478.72
412068,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1205250,5,73970,68.0368,70.80160000000002,73.79680000000005,231849,8620.704,9105.15839999932,9554.592,9933.984
426312,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
819484,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1114734,5,1721,70.82000000000001,71.2808,72.50959999999999,1727,4065.792,4311.552,4483.584,4729.344
1126411,4,332698,68.68799999999999,69.22559999999997,70.12159999999996,515480,5261.952,5704.32,6048.384,6466.176
763439,4,117258,66.54720000000009,67.57120000000002,69.6191999999999,354570,6283.968,6578.88,6947.52,7439.04
317960,2,276843,66.72800000000001,68.4944,71.144,558857,2903.328,3050.208,3167.712,3304.8
406602,5,24941,70.92720000000001,72.0536,74.588,40149,6756.48,7240.32,7620.48,8035.2
1204854,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
403352,3,320936,66.4832,67.4048,68.78719999999998,574607,4237.44,4483.2,4667.52,4851.84
1002610,2,138759,72.00159999999995,73.53759999999994,75.99519999999993,260354,2636.76,2791.56,2915.4,3059.88
1083410,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10112210,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1213892,4,162736,67.988,69.012,71.06,469897,6751.488,7009.536,7230.72,7451.904
1201372,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3422104,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
402718,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716112,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
402650,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1216489,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1214273,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
827149,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
769444,5,27160,71.03999999999999,72.0,73.75999999999999,83038,8344.8,8621.28,8867.04,9204.96
1114205,6,488277,69.3776,70.3696,71.1632,620035,6871.872,8269.632,9028.416,9587.52
1218852,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
761041,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
822088,2,78357,67.38799999999999,68.2328,69.92240000000002,84763,1843.776,2221.632,2534.976,2783.808
819141,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
828273,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
777435,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1114276,6,49879,69.63119999999999,70.24560000000002,71.47440000000006,99481,9171.264,11088.192,11579.712,11923.776
402725,2,77161,67.00159999999994,67.82079999999995,69.45919999999998,77210,1210.56,1371.84,1502.4,1632.96
1005310,3,135334,67.3128,68.54159999999999,70.17999999999998,288104,4741.92,4944.672,5147.424,5350.176
768358,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
765976,5,118814,69.704,70.728,72.264,157258,6400.512,6842.88,7137.792,7432.704
1215709,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
404707,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
762620,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716312,6,173051,70.20640000000002,71.4352,73.58559999999999,386564,8494.752,8785.056,9010.848,9268.896
400792,3,578710,68.288,68.7744,69.74719999999999,630307,2860.512,3204.576,3376.608,3570.144
1217581,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
822065,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
816268,3,257143,67.092,68.628,70.67599999999999,611621,4346.688,4543.296,4715.328,4961.088
718126,4,3404,65.67280000000001,68.0856,70.8696,8997,6808.992,7067.04,7288.224,7509.408
317758,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1114119,3,84792,68.444,69.212,69.98,96220,3057.12,3290.592,3438.048,3597.792
764975,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
774743,4,219279,67.28799999999998,69.1312,72.20320000000005,631641,7240.032,7928.16,8567.136,9058.656
418219,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
823778,3,174401,68.03679999999999,68.9584,70.18720000000002,242594,3718.272,3957.888,4117.632,4317.312
408617,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
715910,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
717705,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
768376,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
760329,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
774389,3,211675,66.35759999999999,68.1496,70.65840000000001,526920,4944.0,5146.752,5281.92,5450.88
1204714,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
402045,1,393740,63.504,65.04,67.088,621118,1295.232,1368.96,1418.112,1479.552
1213628,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
405590,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716712,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3050082,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
601282,2,75391,63.559999999999995,67.30399999999999,71.91199999999999,78414,1583.04,1884.096,2185.152,2550.72
1201453,4,357881,67.23280000000001,68.5,69.76719999999999,639355,5520.192,5815.104,6060.864,6331.2
1202701,4,247544,67.484,68.6104,70.01839999999999,524796,6173.76,6542.4,6818.88,7049.28
1221664,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
403153,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1216119,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1058310,2,157911,68.05279999999999,69.23039999999999,72.17439999999999,232960,2764.896,3003.936,3163.296,3338.592
769790,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
764064,3,270714,66.7568,67.5248,68.7536,470658,4581.6,5051.616,5469.408,5834.976
1216019,3,124245,66.94239999999996,67.24959999999994,68.0687999999999,129843,1599.168,2738.88,3577.536,4050.624
1202365,5,247718,71.0032,71.8224,73.0512,469587,7085.856,7454.496,7712.544,8007.456
817390,3,86177,68.0375999999999,68.44719999999994,69.2664,122879,3530.4,3779.232,3945.12,4138.656
506800051,1,271054,64.664,64.9712,65.27839999999999,302920,1010.688,1102.848,1188.864,1262.592
717746,4,91553,68.07840000000002,69.26880000000001,71.25280000000002,196223,6504.48,6897.696,7241.76,7929.888
767541,4,375426,66.4024,67.32399999999998,68.24559999999998,531302,6350.4,7487.04,7978.56,8347.2
764295,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
716282,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
418851,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
402575,5,14809,69.66400000000002,70.89280000000001,72.1216,19724,5997.504,6598.08,6986.688,7375.296
